Date,Price,Open,High,Low,Change %
"Aug 24, 2009",942.9,952.4,957.2,939.8,-1.18%
"Aug 21, 2009",954.15,940,958.65,938.6,1.41%
"Aug 20, 2009",940.85,943.3,947.1,938.6,-0.13%
"Aug 19, 2009",942.05,937.75,945.3,932.4,0.35%
"Aug 18, 2009",938.8,934.15,941.5,934.15,0.48%
"Aug 17, 2009",934.3,947.5,949.35,931.2,-1.38%
"Aug 14, 2009",947.35,955.05,960.5,944.4,-0.80%
"Aug 13, 2009",955,948.05,962.05,948.05,0.76%
"Aug 12, 2009",947.75,946.5,953.4,940.9,0.18%
"Aug 11, 2009",946.05,946.4,950.95,943,-0.01%
"Aug 10, 2009",946.15,954.75,958.1,943.5,-0.92%
"Aug 07, 2009",954.9,963.65,965.7,954.2,-0.86%
"Aug 06, 2009",963.15,963.3,972.25,956.85,0.02%
"Aug 05, 2009",962.95,967.8,968.75,959.55,-0.50%
"Aug 04, 2009",967.75,957.5,971.05,951.85,1.18%
"Aug 03, 2009",956.5,953.3,963.1,952.2,0.18%
"Jul 31, 2009",954.75,934.6,957.2,932.6,2.19%
"Jul 30, 2009",934.3,929.95,937.8,929,0.46%
"Jul 29, 2009",930,937.9,941.7,926.1,-0.82%
"Jul 28, 2009",937.65,953.4,957.4,934.7,-1.68%
"Jul 27, 2009",953.65,951.8,959.7,948.2,0.24%
"Jul 24, 2009",951.35,947.7,954.9,946.95,0.34%
"Jul 23, 2009",948.15,952.75,958.1,948.1,-0.34%
"Jul 22, 2009",951.4,949,955.4,945.5,0.24%
"Jul 21, 2009",949.15,950,954.4,945.1,-0.02%
"Jul 20, 2009",949.35,938.3,955.9,937.65,1.24%
"Jul 17, 2009",937.7,937.7,940.7,932.6,0.04%
"Jul 16, 2009",937.35,940,941.05,933.4,-0.22%
"Jul 15, 2009",939.45,925.95,942.95,925.3,1.50%
"Jul 14, 2009",925.6,921.3,928.25,918.6,0.50%
"Jul 13, 2009",921,912.1,924.1,908.4,0.86%
"Jul 10, 2009",913.15,912.3,916.1,907.8,0.08%
"Jul 09, 2009",912.45,909.35,919.3,907.1,0.33%
"Jul 08, 2009",909.45,923.95,925.9,906,-1.61%
"Jul 07, 2009",924.3,924.6,932.55,922.05,-0.08%
"Jul 06, 2009",925,932.55,933.1,921.1,-0.80%
"Jul 03, 2009",932.5,928.85,934.9,927.9,0.31%
"Jul 02, 2009",929.65,940.8,942.05,927.1,-1.18%
"Jul 01, 2009",940.75,925.8,946.75,925.75,1.50%
"Jun 30, 2009",926.85,937.6,945.7,923.6,-1.19%
"Jun 29, 2009",938.05,940.6,943.5,934.4,-0.11%
"Jun 26, 2009",939.05,938.65,948.7,936.3,-0.01%
"Jun 25, 2009",939.15,930.9,940.1,929.9,0.76%
"Jun 24, 2009",932.1,926.1,943.2,923,0.64%
"Jun 23, 2009",926.15,922.7,927.75,913.9,0.35%
"Jun 22, 2009",922.9,933.95,935.4,918.9,-1.22%
"Jun 19, 2009",934.3,934.45,939.8,931.45,0.10%
"Jun 18, 2009",933.35,940.55,943.7,930.6,-0.64%
"Jun 17, 2009",939.4,934.85,940.95,928.5,0.46%
"Jun 16, 2009",935.1,928.75,940.25,927.4,0.73%
"Jun 15, 2009",928.35,939,939.3,926,-1.12%
"Jun 12, 2009",938.9,955.3,958.95,937,-1.69%
"Jun 11, 2009",955,954.6,962.7,944.1,0.04%
"Jun 10, 2009",954.65,955.35,966.25,947.6,-0.01%
"Jun 09, 2009",954.75,951.2,962.6,948,0.39%
"Jun 08, 2009",951.05,955.65,960.45,944.3,-0.55%
"Jun 05, 2009",956.3,981.25,983.45,953.5,-2.43%
"Jun 04, 2009",980.1,963.25,982.5,961.7,1.76%
"Jun 03, 2009",963.15,982.05,990.8,961.35,-1.90%
"Jun 02, 2009",981.85,975.25,987.4,969.6,0.68%
"Jun 01, 2009",975.2,979.6,989.5,974.1,-0.49%
"May 29, 2009",980,959.65,981,956.5,2.10%
"May 28, 2009",959.8,948.65,965.95,944.55,1.14%
"May 27, 2009",949,953.25,960.2,942.25,-0.33%
"May 26, 2009",952.15,958,958.95,941.1,-0.69%
"May 25, 2009",958.8,957,960.05,953.1,0.15%
"May 22, 2009",957.35,955.05,962.3,950.4,0.31%
"May 21, 2009",954.4,938.5,956.95,936,1.74%
"May 20, 2009",938.1,925.5,941.25,925.4,1.34%
"May 19, 2009",925.65,918.25,930.15,917.1,0.81%
"May 18, 2009",918.2,930.6,934.5,916.05,-1.45%
"May 15, 2009",931.7,926.6,934.65,923.9,0.58%
"May 14, 2009",926.35,926.4,929.45,920.6,-0.01%
"May 13, 2009",926.45,923.2,931.4,917.7,0.39%
"May 12, 2009",922.85,913.25,924.75,912.4,1.01%
"May 11, 2009",913.6,916.65,918.55,909,-0.38%
"May 08, 2009",917.05,910.8,920.65,905.4,0.77%
"May 07, 2009",910.05,910.1,926.15,909.2,-0.09%
"May 06, 2009",910.9,895.8,913.25,895.3,1.63%
"May 05, 2009",896.3,902.3,916.05,895.7,-0.78%
"May 04, 2009",903.35,887.3,907.6,885.05,1.81%
"May 01, 2009",887.3,887.8,890.55,881.05,0.09%
"Apr 30, 2009",886.5,897.65,900.7,880.8,-1.35%
"Apr 29, 2009",898.6,892.6,903.6,888.5,0.67%
"Apr 28, 2009",892.6,907.05,908.25,885.2,-1.51%
"Apr 27, 2009",906.25,912.7,918.85,905,-0.75%
"Apr 24, 2009",913.1,904.4,914.5,903.25,1.12%
"Apr 23, 2009",903,890.55,909.7,889.75,1.44%
"Apr 22, 2009",890.15,883.5,894.15,882.3,0.78%
"Apr 21, 2009",883.25,885,895.75,879.7,-0.21%
"Apr 20, 2009",885.15,869.05,889.2,865.5,1.87%
"Apr 17, 2009",868.9,875.95,877.15,865,-0.76%
"Apr 16, 2009",875.55,891.5,894.45,872.5,-1.80%
"Apr 15, 2009",891.6,889.6,899.8,886.55,0.20%
"Apr 14, 2009",889.85,893.9,899.05,886.3,-0.36%
"Apr 13, 2009",893.05,881.65,900.35,881.65,1.29%
"Apr 10, 2009",881.65,879,885.9,878,0.26%
"Apr 09, 2009",879.4,881.05,887.05,875.1,-0.13%
"Apr 08, 2009",880.55,880.85,890.85,878.3,-0.03%
"Apr 07, 2009",880.85,868.75,884.95,868.65,1.27%
"Apr 06, 2009",869.8,894.85,896.8,865.3,-2.70%
"Apr 03, 2009",893.9,904.45,910.7,892,-1.13%
"Apr 02, 2009",904.15,927.3,929.8,894.7,-2.51%
"Apr 01, 2009",927.4,918.55,933.35,916.7,1.01%
"Mar 31, 2009",918.15,917.6,925.45,912.35,0.09%
"Mar 30, 2009",917.3,924.4,932.75,907.9,-0.62%
"Mar 27, 2009",923.05,935.7,937.85,920.1,-1.18%
"Mar 26, 2009",934.05,934.25,945.95,932.4,-0.01%
"Mar 25, 2009",934.15,927.15,941,917.1,0.81%
"Mar 24, 2009",926.65,937.95,944.8,917.65,-1.23%
"Mar 23, 2009",938.15,950.85,958,937.75,-1.54%
"Mar 20, 2009",952.85,960.15,968.7,947.5,-0.68%
"Mar 19, 2009",959.4,939.8,962.3,925.8,1.86%
"Mar 18, 2009",941.9,916.5,947.05,884.9,2.94%
"Mar 17, 2009",915,924.1,924.7,912.2,-0.90%
"Mar 16, 2009",923.35,928.35,930.25,915.5,-0.52%
"Mar 13, 2009",928.2,927.05,939.5,919.8,0.06%
"Mar 12, 2009",927.65,906.95,931.45,905.95,2.20%
"Mar 11, 2009",907.65,896.65,913.75,892.55,1.21%
"Mar 10, 2009",896.8,922.2,922.95,891.3,-2.73%
"Mar 09, 2009",921.95,939.5,942.75,911.4,-1.64%
"Mar 06, 2009",937.35,932.85,945.4,930.05,0.48%
"Mar 05, 2009",932.85,907.6,937.15,905.8,2.78%
"Mar 04, 2009",907.65,916.55,923.8,901.75,-0.90%
"Mar 03, 2009",915.85,925.9,932.9,904.9,-1.17%
"Mar 02, 2009",926.65,940,959,926.55,-1.96%
"Feb 27, 2009",945.15,945.75,963.1,927.75,-0.04%
"Feb 26, 2009",945.5,953.15,957,931.8,-0.50%
"Feb 25, 2009",950.25,963.55,978.6,944.55,-1.44%
"Feb 24, 2009",964.15,992,995.8,959.75,-2.93%
"Feb 23, 2009",993.25,993.5,998.35,976,-0.01%
"Feb 20, 2009",993.3,974.65,"1,006.40",970.6,1.89%
"Feb 19, 2009",974.85,985.4,986.95,968.9,-1.03%
"Feb 18, 2009",985,969.4,985.65,960.8,1.53%
"Feb 17, 2009",970.15,942,974.2,940.35,2.98%
"Feb 16, 2009",942.05,941.7,944.55,936.45,-0.01%
"Feb 13, 2009",942.1,946,947.65,932.4,-0.61%
"Feb 12, 2009",947.9,939.2,952.8,935.3,0.93%
"Feb 11, 2009",939.15,915.45,947.25,911,2.39%
"Feb 10, 2009",917.25,895.95,919,891.2,2.43%
"Feb 09, 2009",895.5,910.65,912.7,891.2,-1.76%
"Feb 06, 2009",911.55,914.7,922.5,904.25,-0.46%
"Feb 05, 2009",915.75,905.7,925,902.6,1.03%
"Feb 04, 2009",906.4,901.3,909.7,895.5,0.42%
"Feb 03, 2009",902.6,904.3,913.1,888,0.04%
"Feb 02, 2009",902.25,927.95,929.2,901.7,-2.75%
"Jan 30, 2009",927.75,907.9,931.4,901.8,2.16%
"Jan 29, 2009",908.15,886.4,909.5,868.85,2.42%
"Jan 28, 2009",886.65,898.65,904.4,880.6,-1.26%
"Jan 27, 2009",898,903.6,907.9,892.5,-0.67%
"Jan 26, 2009",904.1,898.9,916.3,889.55,0.52%
"Jan 23, 2009",899.4,856.6,903.5,852.8,4.88%
"Jan 22, 2009",857.55,855,863.2,843.95,0.23%
"Jan 21, 2009",855.55,855.85,864.75,843.5,-0.15%
"Jan 20, 2009",856.8,835.6,866.8,823.9,2.38%
"Jan 19, 2009",836.9,844,847.05,832.7,-0.76%
"Jan 16, 2009",843.35,819,843.6,816.85,3.31%
"Jan 15, 2009",816.35,811.45,821.6,802.65,0.62%
"Jan 14, 2009",811.35,821.95,829.65,807.4,-1.31%
"Jan 13, 2009",822.1,820.4,830.8,814.1,0.10%
"Jan 12, 2009",821.25,854.25,857.1,815.65,-3.77%
"Jan 09, 2009",853.45,857.05,868.65,844.9,-0.54%
"Jan 08, 2009",858.1,843.75,865.65,834.5,1.92%
"Jan 07, 2009",841.95,864.6,867.35,835.8,-2.57%
"Jan 06, 2009",864.15,859.85,870.7,839.55,0.60%
"Jan 05, 2009",859,878,884.55,844.5,-2.00%
"Jan 02, 2009",876.55,882.8,888.35,868.1,-0.63%
"Jan 01, 2009",882.15,881.3,882.15,881.3,0.22%
"Dec 31, 2008",880.2,874.3,884,857.25,0.70%
"Dec 30, 2008",874.05,879.05,884.55,864.5,-0.30%
"Dec 29, 2008",876.65,868.8,891.05,868.8,0.80%
"Dec 26, 2008",869.65,842,871.6,842,2.80%
"Dec 25, 2008",846,846,846,840.5,-0.18%
"Dec 24, 2008",847.55,840.6,849.45,835.8,0.96%
"Dec 23, 2008",839.45,848.45,849.7,830.2,-0.93%
"Dec 22, 2008",847.3,838.75,852.25,837.55,1.07%
"Dec 19, 2008",838.35,853.7,854.6,830.6,-1.88%
"Dec 18, 2008",854.4,868,878.85,848.85,-1.37%
"Dec 17, 2008",866.3,858.2,882.2,847.5,0.94%
"Dec 16, 2008",858.2,839.25,860.7,830.5,2.16%
"Dec 15, 2008",840.05,822.05,845.7,822.05,2.20%
"Dec 12, 2008",821.95,819.85,830.1,808.5,-0.03%
"Dec 11, 2008",822.2,811.25,835.3,803.1,1.66%
"Dec 10, 2008",808.75,776.35,814.1,774.65,4.14%
"Dec 09, 2008",776.6,772.9,781.05,763.3,0.50%
"Dec 08, 2008",772.7,754.8,782.7,753.65,2.02%
"Dec 05, 2008",757.4,767.15,773.45,741.9,-1.21%
"Dec 04, 2008",766.65,773.65,788.6,762.9,-0.97%
"Dec 03, 2008",774.15,782.85,784.45,764.85,-1.13%
"Dec 02, 2008",783,771.55,786.85,762.3,1.62%
"Dec 01, 2008",770.55,816,819.25,769,-5.74%
"Nov 28, 2008",817.5,816.75,821.6,811,0.18%
"Nov 27, 2008",816.05,813.35,818,810.2,0.35%
"Nov 26, 2008",813.2,821.4,824,809.4,-1.14%
"Nov 25, 2008",822.55,820.95,831.6,803.3,0.18%
"Nov 24, 2008",821.05,801.95,830.7,786.95,2.63%
"Nov 21, 2008",800,744.6,802.2,743.9,7.15%
"Nov 20, 2008",746.6,734.45,753.1,733.8,1.73%
"Nov 19, 2008",733.9,738.35,763.8,727.5,-0.54%
"Nov 18, 2008",737.85,737.35,746.5,732,0.13%
"Nov 17, 2008",736.9,742.85,749.35,731,-0.76%
"Nov 14, 2008",742.55,736.3,752.75,726.1,0.54%
"Nov 13, 2008",738.55,713.05,738.75,702.25,3.76%
"Nov 12, 2008",711.8,732.2,739.7,709.3,-2.76%
"Nov 11, 2008",732,746.8,750,727.1,-1.94%
"Nov 10, 2008",746.5,735.8,768.8,735.8,1.23%
"Nov 07, 2008",737.45,734.4,745.4,726.25,0.47%
"Nov 06, 2008",734,742.15,761.5,730.35,-0.90%
"Nov 05, 2008",740.65,763.55,769.5,738.7,-3.23%
"Nov 04, 2008",765.4,724,768.7,722.6,5.88%
"Nov 03, 2008",722.9,723.85,739.15,722.05,-0.30%
"Oct 31, 2008",725.05,738.2,742.5,719.4,-1.69%
"Oct 30, 2008",737.5,757.2,778.3,735.4,-2.49%
"Oct 29, 2008",756.3,747.45,775.4,738,1.41%
"Oct 28, 2008",745.8,730.65,756.5,725.2,2.01%
"Oct 27, 2008",731.1,734.85,747,707.6,-0.57%
"Oct 24, 2008",735.3,724.95,743.2,682.8,1.84%
"Oct 23, 2008",722,728.7,736,699.45,-1.05%
"Oct 22, 2008",729.65,776.9,777.3,721.6,-5.44%
"Oct 21, 2008",771.6,798,803.75,765.7,-3.13%
"Oct 20, 2008",796.5,782.4,809.7,781.8,1.63%
"Oct 17, 2008",783.7,807,817,773.3,-2.77%
"Oct 16, 2008",806,848.85,849.9,785.3,-5.06%
"Oct 15, 2008",849,836.2,857.1,831.1,1.46%
"Oct 14, 2008",836.75,833.35,855,831.25,0.47%
"Oct 13, 2008",832.8,851.4,873,823,-2.18%
"Oct 10, 2008",851.4,914.6,935,827.5,-6.80%
"Oct 09, 2008",913.5,907,920,879.65,0.55%
"Oct 08, 2008",908.5,889.1,922,879.2,2.24%
"Oct 07, 2008",888.6,858,892.6,856.95,3.45%
"Oct 06, 2008",858.95,833.5,877,826.9,2.65%
"Oct 03, 2008",836.8,837.25,848.4,820.7,-0.02%
"Oct 02, 2008",837,871.25,876.75,831.2,-3.88%
"Oct 01, 2008",870.75,872.15,894.8,865.6,-0.14%
"Sep 30, 2008",871.95,904.15,916,857.7,-3.78%
"Sep 29, 2008",906.25,884,923,869.25,2.99%
"Sep 26, 2008",879.9,878.1,912.65,867.7,0.31%
"Sep 25, 2008",877.2,883.1,898.1,864.35,-0.56%
"Sep 24, 2008",882.1,889.75,902.7,878.5,-1.13%
"Sep 23, 2008",892.2,900.3,910.3,881.65,-1.06%
"Sep 22, 2008",901.8,873.25,906.4,863,3.28%
"Sep 19, 2008",873.15,848.75,877.8,825.8,2.45%
"Sep 18, 2008",852.25,865.5,907.6,846.7,-1.38%
"Sep 17, 2008",864.2,777,867.6,775.55,11.00%
"Sep 16, 2008",778.55,787.45,790.7,772.55,-1.10%
"Sep 15, 2008",787.2,766,787.25,765.4,2.98%
"Sep 12, 2008",764.45,748.95,766.75,747.05,2.23%
"Sep 11, 2008",747.8,751.65,758.4,737,-0.62%
"Sep 10, 2008",752.5,776,784.1,750.95,-3.14%
"Sep 09, 2008",776.9,801.55,805.8,776.75,-3.17%
"Sep 08, 2008",802.35,806,819,797.5,-0.18%
"Sep 05, 2008",803.8,796.2,820.3,791.35,1.04%
"Sep 04, 2008",795.55,801.75,815.7,794.65,-0.71%
"Sep 03, 2008",801.25,806.25,809.1,790.05,-0.53%
"Sep 02, 2008",805.5,816.95,819.75,791.4,-1.54%
"Sep 01, 2008",818.1,835.5,836.3,816.2,-1.53%
"Aug 29, 2008",830.8,833.8,839.3,829.9,-0.41%
"Aug 28, 2008",834.25,826.5,845,826,0.89%
"Aug 27, 2008",826.9,824.25,835.4,822.05,0.28%
"Aug 26, 2008",824.6,822.05,830.5,807.5,0.30%
"Aug 25, 2008",822.1,825.85,826.7,817.45,-0.12%
"Aug 22, 2008",823.1,835.7,838.5,821.7,-1.60%
"Aug 21, 2008",836.45,813.45,840,811.6,2.80%
"Aug 20, 2008",813.65,813.95,818.8,801.2,-0.07%
"Aug 19, 2008",814.25,799.9,816.25,783.05,1.86%
"Aug 18, 2008",799.35,793.75,804.65,790.25,1.63%
"Aug 15, 2008",786.5,806.4,806.5,774.9,-2.49%
"Aug 14, 2008",806.6,826.4,837.5,805.4,-2.42%
"Aug 13, 2008",826.6,812.3,830.6,806.3,1.84%
"Aug 12, 2008",811.65,823.15,827.3,802.9,-1.42%
"Aug 11, 2008",823.3,856.85,866.5,818.7,-3.86%
"Aug 08, 2008",856.35,872.45,874.5,851.5,-1.96%
"Aug 07, 2008",873.45,879.65,885.8,868.4,-0.70%
"Aug 06, 2008",879.6,874.4,887,873.35,0.61%
"Aug 05, 2008",874.25,895.25,895.9,873.8,-2.28%
"Aug 04, 2008",894.65,910.45,916.2,894.4,-1.75%
"Aug 01, 2008",910.55,914.55,917.9,902.8,-0.36%
"Jul 31, 2008",913.85,908,926.2,906.9,0.82%
"Jul 30, 2008",906.45,918.5,919.65,894.5,-1.24%
"Jul 29, 2008",917.85,931.05,934,914.8,-1.40%
"Jul 28, 2008",930.9,928.9,933.4,922.95,0.13%
"Jul 25, 2008",929.7,928.25,935.9,919.4,0.24%
"Jul 24, 2008",927.5,921.1,931.9,916.8,0.73%
"Jul 23, 2008",920.75,945.7,949.75,918.15,-2.61%
"Jul 22, 2008",945.4,965.55,976.35,943.2,-2.16%
"Jul 21, 2008",966.3,956.25,969.25,955.55,1.15%
"Jul 18, 2008",955.3,957.3,965.1,950.5,-0.24%
"Jul 17, 2008",957.6,959.85,979.25,954.2,-0.26%
"Jul 16, 2008",960.1,977.85,981.75,958.3,-1.79%
"Jul 15, 2008",977.6,973.4,988.75,966,0.50%
"Jul 14, 2008",972.7,966.05,975.65,954.4,0.83%
"Jul 11, 2008",964.7,945.55,968.6,942.4,1.85%
"Jul 10, 2008",947.15,928.85,948.4,926.1,2.00%
"Jul 09, 2008",928.55,920.35,929.55,916.4,0.93%
"Jul 08, 2008",920,925.75,934.5,913,-0.67%
"Jul 07, 2008",926.25,933.15,933.15,915.3,-0.76%
"Jul 04, 2008",933.3,933.45,937,929.8,-0.06%
"Jul 03, 2008",933.85,944.6,947.35,927.7,-1.22%
"Jul 02, 2008",945.35,939.95,947.5,932.5,0.59%
"Jul 01, 2008",939.85,926.5,946.8,923.15,1.59%
"Jun 30, 2008",925.1,929.2,936,919,-0.30%
"Jun 27, 2008",927.85,916.8,931.1,910.8,1.18%
"Jun 26, 2008",917.05,886.7,918,885.2,3.47%
"Jun 25, 2008",886.3,890,890.75,874.5,-0.40%
"Jun 24, 2008",889.9,883.8,894.2,882.65,0.66%
"Jun 23, 2008",884.05,901.95,907.85,877.7,-1.97%
"Jun 20, 2008",901.85,898.6,908.4,896.75,0.33%
"Jun 19, 2008",898.85,894.7,908.9,884.05,0.55%
"Jun 18, 2008",893.95,882.55,894.9,881.25,1.25%
"Jun 17, 2008",882.9,882.5,889.35,874.8,0.07%
"Jun 16, 2008",882.3,869.85,895.7,867.5,1.27%
"Jun 13, 2008",871.2,869.2,874.95,860.1,0.26%
"Jun 12, 2008",868.9,880.6,883,857.8,-1.32%
"Jun 11, 2008",880.55,868.3,883.7,867.8,1.52%
"Jun 10, 2008",867.35,892.3,895.65,865.15,-2.86%
"Jun 09, 2008",892.9,902.85,909.7,891.4,-1.05%
"Jun 06, 2008",902.35,877.5,902.45,877.4,2.73%
"Jun 05, 2008",878.35,878.85,880.8,865.45,-0.03%
"Jun 04, 2008",878.65,881.1,887.5,876.85,-0.31%
"Jun 03, 2008",881.4,891.1,898.1,876.1,-1.02%
"Jun 02, 2008",890.5,887.45,897.8,881.8,0.41%
"May 30, 2008",886.9,878.15,890.6,871,1.08%
"May 29, 2008",877.4,902.75,903.7,874.05,-2.63%
"May 28, 2008",901.1,905.7,910.4,889.9,-0.52%
"May 27, 2008",905.8,929.05,931.5,904.5,-2.51%
"May 26, 2008",929.1,925.4,929.6,923.95,0.42%
"May 23, 2008",925.2,920.65,929.6,915.55,0.36%
"May 22, 2008",921.85,932.45,936.3,918.05,-1.13%
"May 21, 2008",932.35,920.95,932.9,917.4,1.41%
"May 20, 2008",919.35,905.1,924.4,903.4,1.59%
"May 19, 2008",904.95,904,914.35,901.55,0.29%
"May 16, 2008",902.3,882.2,905.7,880.5,2.37%
"May 15, 2008",881.45,864.95,888.5,862.75,1.94%
"May 14, 2008",864.65,866.25,871.8,860.3,-0.21%
"May 13, 2008",866.5,882.7,885.65,861.6,-1.86%
"May 12, 2008",882.9,884.2,890.1,878.45,-0.23%
"May 09, 2008",884.9,884.3,890.8,871,0.18%
"May 08, 2008",883.3,868.9,886.25,864.25,1.75%
"May 07, 2008",868.15,876.1,882.05,864.75,-0.90%
"May 06, 2008",876.05,873.65,883.7,871.7,0.23%
"May 05, 2008",874.05,858.8,875.05,858.55,2.05%
"May 02, 2008",856.45,852.25,859.9,846,0.45%
"May 01, 2008",852.65,877.15,882.3,848.1,-2.10%
"Apr 30, 2008",870.95,870.2,877.1,863.3,-0.01%
"Apr 29, 2008",871.05,893.3,893.85,869.2,-2.51%
"Apr 28, 2008",893.5,888.5,896.8,886.75,0.83%
"Apr 25, 2008",886.15,887.3,897.5,878.6,-0.07%
"Apr 24, 2008",886.8,903.65,907.3,884.05,-1.92%
"Apr 23, 2008",904.2,917.5,923.6,898.1,-1.50%
"Apr 22, 2008",918,914.5,926,912.5,0.42%
"Apr 21, 2008",914.2,918.9,928.9,911.8,-0.24%
"Apr 18, 2008",916.4,939.3,946.8,904.75,-2.44%
"Apr 17, 2008",939.3,945.2,953,937.7,-0.61%
"Apr 16, 2008",945.1,928.3,949.3,924.4,1.80%
"Apr 15, 2008",928.4,924.7,936.9,921.65,0.42%
"Apr 14, 2008",924.5,919.6,931.5,914.5,-0.09%
"Apr 11, 2008",925.3,929.2,932.3,918.3,-0.38%
"Apr 10, 2008",928.8,934,939.8,922.5,-0.58%
"Apr 09, 2008",934.2,915.6,935.1,903.2,2.05%
"Apr 08, 2008",915.4,920.9,925.9,908.3,-0.54%
"Apr 07, 2008",920.4,912.7,929.5,911,0.78%
"Apr 04, 2008",913.3,904.1,914.8,899.6,1.11%
"Apr 03, 2008",903.3,902.2,909.1,889.7,-0.07%
"Apr 02, 2008",903.9,884.3,905.7,882,2.31%
"Apr 01, 2008",883.5,915.65,921,873.3,-3.52%
"Mar 31, 2008",915.7,931.6,941.2,915.3,-1.58%
"Mar 28, 2008",930.4,947.5,950.9,923.5,-1.84%
"Mar 27, 2008",947.8,954.3,954.9,940.35,-0.66%
"Mar 26, 2008",954.1,939,954.8,934.9,1.64%
"Mar 25, 2008",938.7,914.3,939.2,911.9,2.58%
"Mar 24, 2008",915.1,915.6,926.7,906.4,-0.48%
"Mar 21, 2008",919.5,913.4,920.3,911.4,1.04%
"Mar 20, 2008",910,938.7,943.4,905.05,-3.59%
"Mar 19, 2008",943.9,981.2,997.6,939.5,-3.87%
"Mar 18, 2008",981.9,"1,003.90","1,012.70",978.2,-2.07%
"Mar 17, 2008","1,002.70","1,002.90","1,031.20",998.8,0.96%
"Mar 14, 2008",993.2,996,"1,007.50",990.9,-0.21%
"Mar 13, 2008",995.3,983.7,"1,000.30",981.8,1.20%
"Mar 12, 2008",983.5,973.1,983.5,968.5,1.04%
"Mar 11, 2008",973.4,973.6,985.7,964.75,0.00%
"Mar 10, 2008",973.4,973.4,980.8,961.4,0.00%
"Mar 07, 2008",973.4,978.8,988.4,969.8,-0.48%
"Mar 06, 2008",978.1,988.6,992.3,965.3,-1.03%
"Mar 05, 2008",988.3,964.2,992.2,959.85,2.58%
"Mar 04, 2008",963.4,983.9,988.3,960.8,-2.07%
"Mar 03, 2008",983.8,973.4,989.7,973.4,1.16%
"Feb 29, 2008",972.48,956.58,976.27,956.58,0.32%
"Feb 28, 2008",969.35,957.65,969.35,953.35,1.16%
"Feb 27, 2008",958.2,948.2,965.1,948.1,0.98%
"Feb 26, 2008",948.9,940.2,948.9,926.8,0.97%
"Feb 25, 2008",939.8,946,952.3,933.1,-0.60%
"Feb 22, 2008",945.5,944.9,949.8,935.7,0.06%
"Feb 21, 2008",944.9,943.9,954,937.9,0.00%
"Feb 20, 2008",944.9,927.9,945.6,913.7,1.87%
"Feb 19, 2008",927.6,905.6,930.8,905.15,2.34%
"Feb 18, 2008",906.4,903.2,909.65,900.5,0.41%
"Feb 15, 2008",902.7,908.7,915.6,898.3,-0.61%
"Feb 14, 2008",908.2,906.7,914.2,901.9,0.34%
"Feb 13, 2008",905.1,906.5,910.4,896.5,-0.11%
"Feb 12, 2008",906.1,924.2,925,903.1,-2.02%
"Feb 11, 2008",924.75,921.35,927.25,916,0.70%
"Feb 08, 2008",918.35,905.35,920.45,905.35,1.01%
"Feb 07, 2008",909.15,900.1,911.35,896.65,0.93%
"Feb 06, 2008",900.75,887.1,907.55,886.15,1.53%
"Feb 05, 2008",887.2,903.85,906.6,885.65,-1.94%
"Feb 04, 2008",904.75,906.1,912.6,892,-0.62%
"Feb 01, 2008",910.38,924.38,936.88,905.08,-1.65%
"Jan 31, 2008",925.62,927.62,929.23,919.23,-0.36%
"Jan 30, 2008",929,923.75,933,917.2,0.56%
"Jan 29, 2008",923.85,927.35,933.45,917.1,-0.43%
"Jan 28, 2008",927.85,915.6,929.55,914.85,1.57%
"Jan 25, 2008",913.5,913,923.9,908.5,0.68%
"Jan 24, 2008",907.35,891.1,910.85,889.1,2.01%
"Jan 23, 2008",889.45,890.65,895.95,876.75,-0.13%
"Jan 22, 2008",890.65,861.6,894.65,849.85,2.80%
"Jan 21, 2008",866.35,881.6,882.85,858.75,-2.06%
"Jan 18, 2008",884.55,877.25,888.55,870.45,0.77%
"Jan 17, 2008",877.75,878.55,890.45,875.85,0.02%
"Jan 16, 2008",877.55,889.85,899.6,874.55,-1.93%
"Jan 15, 2008",894.85,903.75,914.15,893.65,-1.14%
"Jan 14, 2008",905.2,898,914.4,892.6,1.05%
"Jan 11, 2008",895.75,892.65,898.35,887.5,0.30%
"Jan 10, 2008",893.1,878.5,895.3,866.4,1.74%
"Jan 09, 2008",877.8,877.7,891.8,872,0.01%
"Jan 08, 2008",877.7,857.9,881.5,856.9,2.31%
"Jan 07, 2008",857.9,860.8,865.2,855.6,-0.42%
"Jan 04, 2008",861.5,863.7,868.9,854.6,-0.22%
"Jan 03, 2008",863.4,857,869.45,853.4,0.72%
"Jan 02, 2008",857.2,837,861.5,834.7,2.82%
"Jan 01, 2008",833.7,833.7,833.8,833.6,0.01%
"Dec 31, 2007",833.6,839.5,843.6,832.1,-0.64%
"Dec 28, 2007",839,825.9,840.2,824.8,1.72%
"Dec 27, 2007",824.8,824.4,831.6,821.7,-0.02%
"Dec 26, 2007",825,808.65,826.5,808.2,2.23%
"Dec 25, 2007",807,811.7,812.2,804.15,-0.60%
"Dec 24, 2007",811.9,811.7,815.2,808.4,0.14%
"Dec 21, 2007",810.8,796.7,812.6,795.7,1.77%
"Dec 20, 2007",796.7,802.4,803.4,793.6,-0.69%
"Dec 19, 2007",802.2,802.9,805,797.9,0.00%
"Dec 18, 2007",802.2,792.9,806.6,790.4,1.33%
"Dec 17, 2007",791.7,793.8,798.9,785.4,-0.40%
